location,ds,yhat,yhat_lower,yhat_upper
India,2021-02-15,-3962.9588966897504,-45236.74667862819,36333.68222984014
India,2021-02-16,-5925.419994803977,-48533.248037385434,36108.00402754078
India,2021-02-17,-7715.923720402074,-46080.5213391197,31332.576019683107
India,2021-02-18,-9325.793966083445,-53871.45399978362,30026.9513648834
India,2021-02-19,-10696.412760075895,-49152.63755152427,31637.41939038807
India,2021-02-20,-11856.362089474904,-51704.60237113111,27490.56814358178
India,2021-02-21,-12731.234186862617,-52207.825922320626,26470.225881720427
India,2021-02-22,-13525.571583944493,-51128.5658472707,26573.922575746747
India,2021-02-23,-14077.86588528812,-53171.24026377598,23234.978114798414
India,2021-02-24,-14484.888421061907,-55291.157321956736,24493.607073324212
India,2021-02-25,-14764.489518837392,-55784.82357611437,25528.755728320728
India,2021-02-26,-14882.56326308526,-56447.237216542024,25312.170325009058
India,2021-02-27,-14889.73486458022,-57377.3975046214,26260.74330781299
India,2021-02-28,-14730.783491730217,-55191.45249639953,24507.88722690484
India,2021-03-01,-14626.26909836839,-52282.7951991264,25559.76224452927
India,2021-03-02,-14427.297478639844,-53696.47472910505,25691.45749424079
India,2021-03-03,-14239.699938525424,-54512.33631149149,26809.525106755467
India,2021-03-04,-14086.765468959562,-55012.61816169146,23951.031113380366
India,2021-03-05,-13936.221363394143,-52426.428754785935,25167.684277522938
India,2021-03-06,-13837.016474964967,-52555.839796688546,28650.852021092604
India,2021-03-07,-13728.915156132669,-53673.657009266935,26702.840253555107
India,2021-03-08,-13824.363890971428,-54979.853736891106,24974.346752903366
India,2021-03-09,-13963.556819017163,-52310.66109048552,27495.247048151992
India,2021-03-10,-14238.967244931766,-54326.15471250927,27415.895949252954
India,2021-03-11,-7920.212108974254,-45680.365208372634,31296.310374073437
India,2021-03-12,-1696.2374876906515,-40719.60294516771,38434.27499164025
India,2021-03-13,4402.23828821998,-38823.72809203003,42531.70842322432
India,2021-03-14,10454.421097933708,-27236.044651093198,51675.504705345906
India,2021-03-15,16267.129430829744,-23569.437184343995,53350.054053565334
India,2021-03-16,22019.29864505405,-16393.375662708277,63796.66907429558
India,2021-03-17,27637.04395574741,-12069.75546029198,66242.27725062156
India,2021-03-18,33130.163500348426,-6213.068683837825,76617.48958561961
India,2021-03-19,38564.404240744254,-552.9505091687759,78132.61227122624
India,2021-03-20,43923.95420585774,4561.329768729416,86485.91109148231
India,2021-03-21,49301.169291252925,7904.145459685523,92444.33278310177
India,2021-03-22,54514.08704087441,14783.730748756085,94053.18730503527
India,2021-03-23,59750.81349800228,19959.107908995495,100354.36697800204
India,2021-03-24,64944.52591031679,23797.35671029609,105015.29194739973
India,2021-03-25,70109.97097946603,30684.0816815637,109045.57615962058
India,2021-03-26,75315.77828850392,38935.85975983225,115422.42004470556
India,2021-03-27,80547.04795576684,43321.326237265,118274.22030865474
India,2021-03-28,85895.2151232424,46558.826993991046,127258.15423500077
India,2021-03-29,91175.7371460628,52007.64375794006,128404.2270467821
India,2021-03-30,96572.68228808939,53603.856484192875,133228.44194234323
India,2021-03-31,102013.9549435823,64018.27093579999,145101.47218625896
India,2021-04-01,107508.02907694128,66215.63658738484,147230.72343205643
India,2021-04-02,113116.5015309672,73907.34788088288,153481.9657382016
India,2021-04-03,118816.91652770742,78652.1016520775,159372.86064260206
India,2021-04-04,124692.85673135583,84350.55175935513,165748.3972964348
India,2021-04-05,130551.84019582243,90667.27487850451,168804.94164348612
India,2021-04-06,136570.0963329911,98363.35947293449,175616.26616376798
India,2021-04-07,142667.9512784592,101179.58551870934,182476.33716268273
India,2021-04-08,148846.69084351402,109845.65335301419,186304.27879287148
India,2021-04-09,155161.21041756668,114961.38846627106,195732.87964321682
India,2021-04-10,161582.90211210682,122136.07802400042,200983.98697392642
India,2021-04-11,168189.77473309814,126691.3618891029,209112.29126534288
India,2021-04-12,174784.34732865333,136889.21399598048,214588.00905866487
India,2021-04-13,181538.39199911794,142101.08474009982,222108.33914317752
India,2021-04-14,188368.25990883674,147312.20913747753,227978.55628146956
India,2021-04-15,195271.66311709676,155110.90721109338,234713.0744402181
India,2021-04-16,202300.2267163632,161641.92338039124,241164.5974627237
India,2021-04-17,209422.26719703455,169124.9805543293,248788.51027869488
India,2021-04-18,216712.79855372472,176210.40809866946,258455.11804258788
India,2021-04-19,223971.3128962281,184849.68411487676,265873.8375964842
India,2021-04-20,231366.4171448388,194336.7755439085,273133.98596318264
India,2021-04-21,238811.0653123945,197850.87341416493,280063.9236555111
India,2021-04-22,246299.26403115003,204098.29709455458,285761.0882474134
India,2021-04-23,253878.57015608004,213730.25712274565,294802.1577863539
India,2021-04-24,261512.83986014215,222243.53937581196,301753.6719567945
India,2021-04-25,269272.23326346005,226738.00676691325,308857.0229651091
India,2021-04-26,276951.022827831,236024.14313577005,320124.1673985141
India,2021-04-27,284712.287451067,244963.55973186065,325971.13483267644
India,2021-04-28,292463.23098689166,252301.01817611346,335642.93576914206
India,2021-04-29,300192.0009591795,262524.1112134572,340840.78120518324
India,2021-04-30,307940.32335540256,266709.9479387859,349472.74142529437
India,2021-05-01,315666.4090001469,277292.6882775877,357101.3522189279
India,2021-05-02,323435.13078954216,283644.45499748015,365340.22481857816
India,2021-05-03,331036.01455948054,291725.2480574295,370236.73005537357
India,2021-05-04,327927.4067891631,285961.27509655344,365630.5215217991
India,2021-05-05,324714.1152937814,284478.261603045,365442.8597832152
India,2021-05-06,321382.26473087765,281419.5598990516,362620.51004001015
India,2021-05-07,317972.8039221074,279768.04172291333,356818.09477472416
India,2021-05-08,314444.5506510529,274381.82325155725,353717.9190142881
India,2021-05-09,310864.4803555934,270252.43389355275,351520.27250387805
India,2021-05-10,307025.79654541303,266830.9731279334,349552.5564115191
India,2021-05-11,303092.8547899714,262248.925665448,342505.84004599706
India,2021-05-12,298976.6695591678,258908.61756804143,339621.4595606719
India,2021-05-13,294671.8712042293,254573.51732261755,334025.5592980345
India,2021-05-14,290229.4217353483,252458.50351937598,326052.3758275615
India,2021-05-15,285619.5391760014,245712.8055824811,327965.9994427881
India,2021-05-16,280921.82577206445,240614.3766171211,322167.6986941221
India,2021-05-17,275943.14070508466,239733.03063669696,316454.61404751014
India,2021-05-18,270862.29312100954,232269.54792781136,308672.6002372377
India,2021-05-19,265605.28977240575,226719.28498705744,307255.2907367952
India,2021-05-20,260182.01049774466,219457.8558521367,298514.23571284633
India,2021-05-21,254658.62689283083,215905.79646947669,295698.8801909622
India,2021-05-22,249020.2212333684,208386.11433727204,288018.7383997265
India,2021-05-23,243360.60858625858,205759.3288118149,280450.87687448727
India,2021-05-24,237499.91058564628,199858.7378314086,275965.68941858463
India,2021-05-25,231628.96445893118,190286.4095288261,271207.7199798469
India,2021-05-26,225684.30910220483,184750.7000653948,263169.9547136693
India,2021-05-27,219684.62844359878,175821.73327316693,259980.26337683923
India,2021-05-28,213702.97377666918,174819.68715267986,255285.39865485491
India,2021-05-29,207729.22757887168,168030.63360126142,249617.1837369308
India,2021-05-30,201859.8161784614,164123.4140806872,241944.02054840204
India,2021-05-31,195915.2230097934,156100.29022247228,236716.79113253375
India,2021-06-01,190084.38804596476,152800.0303364382,228369.8569542343
India,2021-06-02,184299.73588728282,145322.59389650673,223633.9014362489
India,2021-06-03,178573.71207222567,139989.83325998677,219063.4887737488
India,2021-06-04,172971.14728056884,133529.18134536862,210656.67383076993
India,2021-06-05,167471.90864007716,128014.11645715532,208021.19178970283
India,2021-06-06,162160.84098934883,123906.9478199934,202945.11262721126
India,2021-06-07,156845.544238176,116432.9511999212,198361.523055083
India,2021-06-08,151701.06587685694,112101.54137288507,193392.57536045415
India,2021-06-09,146645.24381219182,107429.47154064589,186877.89746544958
India,2021-06-10,141675.5712295677,100848.02151673322,182472.28451850227
India,2021-06-11,136841.8949297442,95811.41193573708,176482.33643976707
India,2021-06-12,132109.3979990163,93001.37404977907,170524.11039083576
India,2021-06-13,127548.86140658417,88006.66310696426,167917.88771979173
India,2021-06-14,122954.74272873289,82094.07411091216,162693.4345478016
India,2021-06-15,118490.14363957115,80184.37785069666,155701.06273506588
India,2021-06-16,114062.39466308098,74760.1476406437,152819.23190016675
India,2021-06-17,109660.12310878851,69226.06236761187,148939.81811823422
India,2021-06-18,105326.11092064028,63477.996982784476,145188.3227012929
India,2021-06-19,101020.38975827755,61062.003558895565,140126.2794583566
India,2021-06-20,96810.56563387673,57941.58064468922,138524.6255441983
India,2021-06-21,92489.91035501561,53132.96313127444,133037.17487055427
India,2021-06-22,88222.29180245573,46369.673166749766,129603.80151648525
India,2021-06-23,83917.67324405797,42965.23522714619,121974.56121686319
India,2021-06-24,79569.05057382684,36786.766142215565,119352.86542542082
India,2021-06-25,75225.13834092121,35351.83133296222,113109.61622580666
India,2021-06-26,70853.2570684534,32235.623022305797,109399.37103236256
India,2021-06-27,70197.15065168442,32021.979934322222,109448.52670522408
India,2021-06-28,69391.62591859158,29918.919194374037,109475.39802634543
India,2021-06-29,68610.39762185965,32442.962916856803,108876.63118892268
India,2021-06-30,67773.5727795975,32178.4625463276,106426.23191876101
India,2021-07-01,66884.30295797728,26429.74152081217,105120.83852294146
India,2021-07-02,66001.19260355766,26888.798585417167,105819.88719180103
India,2021-07-03,65100.92324267996,24373.656214645554,102848.66880298177
India,2021-07-04,64268.098747967284,24661.297982022235,100721.40255100475
India,2021-07-05,63312.861821421975,22242.725470803704,101214.05931968753
India,2021-07-06,62415.366291329075,22363.866040230674,102487.32393163315
India,2021-07-07,61500.84732115045,21800.67294237257,102218.64541873893
India,2021-07-08,60576.16932773898,20966.39358160911,100351.47087279626
India,2021-07-09,59702.172106651815,18068.887444523833,99958.21433696555
India,2021-07-10,58856.27577447562,18414.561606428644,99768.81556043256
India,2021-07-11,58122.349311338854,16111.878739653865,98366.31013125561
India,2021-07-12,57308.39125725512,17512.12982342584,99493.87694203018
India,2021-07-13,56591.10444806932,17116.393623288666,98178.47434259772
India,2021-07-14,55891.10315643265,15826.722236523668,95681.72071410839
India,2021-07-15,55209.62780295292,16200.267328524253,94637.42331667319
India,2021-07-16,54601.08234993738,13932.677093593746,95598.49905939112
India,2021-07-17,54035.84901411577,11484.224282076135,92371.38953761965
India,2021-07-18,53590.378700189794,14680.406862072738,94719.61944682052
India,2021-07-19,53065.09910821107,13075.581929329062,92851.09785661368
India,2021-07-20,52629.21577345295,16043.563157389315,91151.98141536154
India,2021-07-21,52196.137940641594,13541.772068187387,89516.13594926849
India,2021-07-22,51760.39832078899,10051.169526171458,91608.20889837404
India,2021-07-23,51370.37624233838,10234.38981744089,89783.43964664628
India,2021-07-24,50991.273901189634,10655.271692936702,93424.8378110555
India,2021-07-25,50695.339978890945,11685.926664287654,92245.0265339311
India,2021-07-26,50279.87935414119,13052.658386580128,92001.08823565954
India,2021-07-27,49912.12192013647,10596.02785715135,91728.11436982868
India,2021-07-28,49504.68119291552,11566.152132592097,90610.2916010114
India,2021-07-29,49052.471587894805,8038.702462511849,89110.34233887732
India,2021-07-30,48605.39473657296,8229.697421653102,89377.3557196558
India,2021-07-31,48131.246395331524,9506.946478860362,88443.399215198
India,2021-08-01,47705.84097696079,8055.4074384557625,87536.16210543145
India,2021-08-02,47130.89600729879,8160.7049498962,88360.04361087996
India,2021-08-03,46578.75379144618,5702.718927341225,88873.40455343455
India,2021-08-04,45967.6758021822,3144.2079088993864,86578.6678595027
India,2021-08-05,45298.58389688291,3659.1996664596154,83688.96676343253
India,2021-08-06,44627.564203286165,4855.198091451305,84940.7010900111
India,2021-08-07,43928.5907659777,5282.520492394089,83378.90750715048
India,2021-08-08,43283.471429734105,846.650490065873,84521.93200888764
India,2021-08-09,42499.56345210144,-666.8852034318026,83469.01755097936
India,2021-08-10,41754.34091419986,1773.9201433470776,79880.81977096634
India,2021-08-11,40970.55368560329,-68.01336250513819,82679.43299993993
India,2021-08-12,40152.855635184795,1966.264051005334,80490.70060435128
India,2021-08-13,39360.22076075432,-1466.8623839232544,81780.13832769888
India,2021-08-14,38568.60633894429,-3045.5023528943348,78046.82665726014
India,2021-08-15,37860.866713259,-4115.783507730516,81507.2782254686
India,2021-08-16,37044.46547011602,-7166.934552487643,78461.37300462186
India,2021-08-17,36296.06745474377,-3897.465806341642,75726.16246587018
India,2021-08-18,35536.748927936,-3599.594518024891,76086.89783541976
India,2021-08-19,35304.698564719176,-6724.155125363206,78377.49612648434
India,2021-08-20,35119.7388442106,-5301.312301811554,72958.14419055053
India,2021-08-21,34954.09582339594,-4717.029717303006,74810.42967111082
India,2021-08-22,34886.44453344035,-5268.19763502985,72747.52140935653
India,2021-08-23,34719.75963697005,-3574.8468934839784,73984.55763497142
India,2021-08-24,34626.05105185904,-4050.2058195497534,74538.20962262055
India,2021-08-25,34521.71828667615,-7114.4679547641,75548.24353319938
India,2021-08-26,34404.39448615086,-6683.131977915038,71822.5137435331
India,2021-08-27,34325.591705410676,-7010.61615298303,76208.2756996078
India,2021-08-28,34253.599131608615,-3036.7397143819007,78847.63192554102
India,2021-08-29,34263.630494394405,-9318.991835965126,74576.9755095846
India,2021-08-30,34155.76127482346,-7172.87289547142,73966.45155518335
India,2021-08-31,34099.73047906902,-5036.426237481132,74776.04496442297
India,2021-09-01,34010.339247097116,-8586.019962679477,74548.29516533516
India,2021-09-02,33884.316556475445,-4887.77044488857,74815.37703669776
India,2021-09-03,33772.96354682243,-9012.542468758787,74887.76115191447
India,2021-09-04,33645.02891973519,-4604.1980576966735,73763.49089561138
India,2021-09-05,33576.81308216905,-5522.967434560006,73697.66342891009
India,2021-09-06,33370.043699581576,-5227.466006371439,74440.5110841728
India,2021-09-07,33196.600031829825,-5344.470479249616,72310.233535512
India,2021-09-08,32973.82138257626,-7692.432094385334,72397.84382943575
India,2021-09-09,32701.273326915907,-9104.967633625734,72389.07234341883
India,2021-09-10,32433.28687242938,-7257.491080300569,71381.9749456356
India,2021-09-11,32141.72673841768,-8298.90855178301,72262.69506446546
India,2021-09-12,31905.990125709555,-8743.417308672391,72270.57098115154
India,2021-09-13,31530.7821984064,-7355.1034037787,69570.18097506433
India,2021-09-14,31190.748940305373,-10231.71246007164,71394.38526603025
